date,product,region,sales,cost
2022-01-08,Mouse,Central,3554,2748.65
2022-01-08,Monitor,North,497,329.99
2022-01-08,Laptop,South,1299,837.0
2022-01-08,Mouse,West,2049,1559.24
2022-01-08,Phone,Central,532,372.93
2022-01-08,Mouse,Central,2093,1183.33
2022-01-08,Tablet,East,4874,3395.22
2022-01-08,Keyboard,South,2045,1308.21
2022-01-08,Laptop,East,3782,2376.11
2022-01-08,Monitor,South,4245,2406.94
2022-01-08,Tablet,East,1570,1205.25
2022-01-08,Laptop,Central,2480,1431.31
2022-01-08,Mouse,Central,555,331.65
2022-01-08,Phone,Central,3829,2654.01
2022-01-08,Headphones,East,3558,2504.74
2022-01-08,Mouse,South,4207,3199.54
2022-01-08,Monitor,East,2805,2023.03
2022-01-08,Headphones,Central,126,98.91
2022-01-08,Monitor,East,2464,1999.7
2022-01-08,Headphones,East,2083,1052.57
2022-01-08,Monitor,West,4244,3018.32
2022-01-08,Laptop,East,3542,1949.62
2022-01-08,Laptop,East,4905,2904.9
2022-01-08,Tablet,West,356,252.82
2022-01-08,Keyboard,East,2988,2062.43
2022-01-08,Tablet,Central,4036,2490.13
2022-01-08,Mouse,East,2217,1551.13
2022-01-08,Keyboard,East,2537,2098.38
2022-01-08,Keyboard,Central,1339,794.26
2022-01-08,Monitor,North,2164,1541.66
2022-01-08,Laptop,East,4713,2974.43
2022-01-08,Phone,North,1789,1462.74
2022-01-08,Tablet,South,2931,1691.92
2022-01-08,Tablet,West,2179,1461.73
2022-01-08,Headphones,South,4344,3608.35
2022-01-08,Tablet,North,826,635.97
2022-01-08,Tablet,Central,898,526.12
2022-01-08,Monitor,Central,3644,2473.5
2022-01-08,Keyboard,West,2366,1393.65
2022-01-08,Tablet,South,4822,3528.99
2022-01-08,Keyboard,Central,2200,1696.76
2022-01-08,Headphones,South,2651,1517.78
2022-01-08,Headphones,North,2676,1614.03
2022-01-08,Monitor,West,3442,1921.41
2022-01-08,Laptop,South,1981,1040.96
2022-01-08,Monitor,Central,1276,744.03
2022-01-08,Phone,South,4314,2735.49
2022-01-08,Mouse,North,3355,2128.15
2022-01-08,Tablet,North,1901,1458.74
2022-01-08,Keyboard,North,1929,1174.47
2022-01-08,Laptop,West,3879,2005.15
2022-01-08,Mouse,North,2402,1639.01
2022-01-08,Laptop,West,3192,1639.23
2022-01-08,Mouse,East,3831,2677.14
2022-01-08,Tablet,Central,2059,1057.77
2022-01-08,Phone,Central,313,222.17
2022-01-08,Laptop,West,2327,1182.87
2022-01-08,Headphones,North,1295,849.67
2022-01-08,Laptop,East,4906,2489.84
2022-01-08,Tablet,West,106,64.57
2022-01-08,Laptop,South,3339,2385.97
2022-01-08,Mouse,Central,1666,1080.49
2022-01-08,Keyboard,Central,2442,1442.11
2022-01-08,Phone,South,1037,708.36
2022-01-08,Keyboard,Central,4949,3137.3
2022-01-08,Laptop,North,1349,1069.55
2022-01-08,Laptop,North,2521,1397.75
2022-01-08,Laptop,North,1276,905.08
2022-01-08,Mouse,West,4821,3225.61
2022-01-08,Phone,East,3325,2714.96
2022-01-08,Laptop,Central,3401,2878.01
2022-01-08,Mouse,North,3350,1990.06
2022-01-08,Monitor,South,4318,2865.77
2022-01-08,Mouse,East,1540,1212.55
2022-01-08,Tablet,South,484,278.39
2022-01-08,Headphones,West,4251,2181.15
2022-01-09,Headphones,Central,2327,1551.28
2022-01-09,Monitor,Central,1858,1467.27
2022-01-09,Keyboard,South,2726,2070.36
2022-01-09,Mouse,South,2906,1702.62
2022-01-09,Headphones,Central,4014,3342.09
2022-01-09,Headphones,East,2507,1980.86
2022-01-09,Laptop,Central,2706,2196.03
2022-01-09,Mouse,Central,1970,1558.75
2022-01-09,Phone,North,735,563.78
2022-01-09,Phone,North,3843,2459.29
2022-01-09,Keyboard,South,117,92.41
2022-01-09,Headphones,North,1271,778.76
2022-01-09,Monitor,Central,4207,2993.53
2022-01-09,Phone,West,193,100.5
2022-01-09,Headphones,North,1906,1544.88
2022-01-09,Keyboard,West,1672,881.87
2022-01-09,Tablet,East,1453,1035.22
2022-01-09,Headphones,North,761,446.41
2022-01-09,Tablet,South,4268,2663.39
2022-01-09,Phone,North,1249,882.75
2022-01-09,Headphones,North,449,348.43
2022-01-09,Keyboard,North,2887,2436.28
2022-01-09,Keyboard,Central,662,561.56
2022-01-09,Mouse,Central,1486,1028.81
2022-01-09,Monitor,North,602,420.17
2022-01-09,Phone,North,1609,830.33
2022-01-09,Headphones,North,4619,2674.83
2022-01-09,Mouse,South,207,149.35
2022-01-09,Laptop,Central,1224,826.7
2022-01-09,Tablet,West,3010,1506.01
2022-01-09,Laptop,East,3532,2762.78
2022-01-09,Headphones,Central,963,632.09
2022-01-09,Phone,West,4063,3408.77
2022-01-09,Mouse,North,4777,3777.37
2022-01-09,Laptop,North,1674,1221.29
2022-01-09,Headphones,East,160,113.78
2022-01-09,Mouse,North,2468,1301.3
2022-01-09,Keyboard,South,3380,2579.09
2022-01-09,Phone,Central,2076,1395.87
2022-01-09,Headphones,West,4389,3398.56
2022-01-09,Phone,Central,3639,3042.25
2022-01-09,Headphones,Central,3498,2913.29
2022-01-09,Keyboard,West,4215,3578.57
2022-01-09,Headphones,North,131,84.33
2022-01-09,Headphones,East,2407,1790.41
2022-01-09,Monitor,North,1862,1073.61
2022-01-09,Phone,East,4521,3207.04
2022-01-09,Headphones,North,2405,1407.56
2022-01-09,Headphones,North,4189,2376.98
2022-01-09,Monitor,Central,1062,731.97
2022-01-09,Mouse,East,1565,988.12
2022-01-09,Tablet,North,4839,2717.7
2022-01-09,Phone,South,954,677.58
2022-01-09,Monitor,East,4339,3154.93
2022-01-09,Tablet,South,3301,2741.87
2022-01-09,Monitor,North,3555,2638.0
2022-01-09,Tablet,Central,4252,2762.13
2022-01-09,Mouse,North,4448,2420.04
2022-01-09,Monitor,North,1436,831.39
2022-01-09,Headphones,West,4463,2420.68
2022-01-09,Laptop,West,2237,1262.35
2022-01-09,Phone,Central,4463,3360.82
2022-01-09,Keyboard,West,1537,876.63
2022-01-09,Monitor,North,2407,1851.69
2022-01-09,Phone,South,2795,1805.35
2022-01-09,Mouse,North,3223,2530.11
2022-01-09,Tablet,Central,2868,2224.52
2022-01-09,Mouse,West,2387,1354.53
2022-01-09,Keyboard,East,1388,774.15
2022-01-09,Mouse,Central,746,451.95
2022-01-09,Mouse,Central,4651,3313.54
2022-01-09,Keyboard,South,3978,2707.82
2022-01-09,Tablet,South,2193,1107.89
2022-01-09,Laptop,Central,1368,903.52
2022-01-09,Monitor,West,421,215.65
2022-01-09,Headphones,Central,1366,775.04
2022-01-09,Keyboard,West,2184,1176.17
2022-01-09,Keyboard,West,627,416.61
2022-01-09,Keyboard,North,169,114.89
2022-01-09,Mouse,East,679,476.74
2022-01-09,Keyboard,West,1539,970.2
2022-01-09,Phone,West,4052,2379.98
2022-01-09,Headphones,South,309,249.63
2022-01-09,Monitor,Central,848,676.72
2022-01-09,Tablet,South,622,334.32
2022-01-09,Tablet,Central,726,574.97
2022-01-09,Tablet,West,3093,2011.83
2022-01-09,Phone,East,1755,1473.46
2022-01-09,Mouse,North,1022,725.94
2022-01-09,Headphones,South,274,200.51
2022-01-09,Keyboard,South,234,160.29
2022-01-09,Keyboard,South,4138,2919.25
2022-01-10,Headphones,North,604,315.03
2022-01-10,Phone,South,2651,2143.33
2022-01-10,Monitor,Central,2601,2068.45
2022-01-10,Monitor,East,3902,3076.76
2022-01-10,Mouse,Central,3236,2346.14
2022-01-10,Phone,North,1385,1074.8
2022-01-10,Laptop,Central,3372,2007.79
2022-01-10,Keyboard,North,637,442.1
2022-01-10,Headphones,North,2092,1090.42
2022-01-10,Phone,Central,1696,1044.48
2022-01-10,Phone,East,1097,564.28
2022-01-10,Headphones,Central,3243,2685.87
2022-01-10,Tablet,Central,4504,2842.92
2022-01-10,Headphones,West,4101,3379.03
2022-01-10,Keyboard,South,4481,3340.02
2022-01-10,Mouse,South,1413,765.23
2022-01-10,Tablet,South,4449,2715.42
2022-01-10,Monitor,Central,724,477.63
2022-01-10,Keyboard,West,2584,2128.08
2022-01-10,Headphones,East,1805,1329.7
2022-01-10,Laptop,Central,3418,2746.2
2022-01-10,Headphones,South,4204,2176.61
2022-01-10,Phone,South,3742,2616.98
2022-01-10,Monitor,North,3576,2095.31
2022-01-10,Tablet,East,3054,2325.96
2022-01-10,Laptop,North,662,542.37
2022-01-10,Tablet,North,2472,2012.57
2022-01-10,Phone,Central,3290,1767.94
2022-01-10,Phone,South,3367,2726.83
2022-01-10,Phone,South,4713,3896.51
2022-01-10,Tablet,South,3218,2061.81
2022-01-10,Keyboard,Central,2519,1770.22
2022-01-10,Phone,North,1840,1172.52
2022-01-10,Phone,West,3330,1938.6
2022-01-10,Mouse,Central,3312,2242.98
2022-01-10,Monitor,Central,4421,2355.53
2022-01-10,Monitor,North,1624,1118.31
2022-01-10,Mouse,East,4620,3217.19
2022-01-10,Keyboard,East,4514,2504.99
2022-01-10,Monitor,West,239,139.88
2022-01-10,Tablet,West,3700,2061.49
2022-01-10,Tablet,West,1643,899.63
2022-01-10,Tablet,East,2579,1892.15
2022-01-10,Phone,East,1353,1097.49
2022-01-10,Tablet,West,1690,1018.14
2022-01-10,Mouse,East,2591,1768.51
2022-01-10,Mouse,North,4489,2884.15
2022-01-10,Mouse,Central,1375,863.24
2022-01-10,Headphones,West,3892,2527.52
2022-01-10,Monitor,Central,4203,2245.7
2022-01-10,Monitor,South,733,613.08
2022-01-10,Phone,Central,2628,1829.73
2022-01-10,Laptop,West,1545,922.18
2022-01-10,Monitor,Central,3213,2427.46
2022-01-10,Keyboard,Central,1166,940.17
2022-01-10,Phone,East,1433,834.21
2022-01-10,Tablet,West,1547,1305.82
2022-01-10,Phone,North,4315,2907.05
2022-01-10,Laptop,South,2399,1424.96
2022-01-10,Phone,East,1520,1283.99
2022-01-10,Laptop,North,1403,878.04
2022-01-10,Laptop,East,2242,1241.11
2022-01-10,Tablet,Central,3516,2615.97
2022-01-10,Headphones,East,1283,904.64
2022-01-10,Monitor,East,994,595.71
2022-01-10,Mouse,North,4156,2119.47
2022-01-10,Monitor,Central,4523,2623.41
2022-01-10,Tablet,East,2778,1926.28
2022-01-10,Monitor,South,902,577.33
2022-01-10,Tablet,Central,2138,1519.01
2022-01-10,Tablet,North,1712,1022.75
2022-01-10,Phone,South,4781,2398.9
2022-01-10,Laptop,East,1595,1183.16
2022-01-10,Keyboard,Central,3859,2542.61
2022-01-10,Monitor,Central,4230,2390.07
2022-01-10,Keyboard,North,1849,931.84
2022-01-10,Headphones,North,3462,1897.63
2022-01-10,Tablet,West,1029,716.95
2022-01-10,Laptop,North,2671,1618.23
2022-01-10,Headphones,Central,4789,3606.98
2022-01-10,Mouse,West,3378,2309.82
2022-01-10,Tablet,West,2671,1913.3
2022-01-10,Mouse,North,165,86.72
2022-01-10,Keyboard,North,927,675.11
2022-01-10,Laptop,North,3810,3052.11
2022-01-10,Keyboard,Central,423,284.22
2022-01-10,Mouse,Central,1373,921.89
2022-01-10,Mouse,West,2646,1611.79
2022-01-10,Tablet,North,1173,614.33
2022-01-10,Phone,North,2182,1196.75
2022-01-10,Laptop,West,1859,1532.41
2022-01-10,Tablet,West,4969,3680.32
2022-01-10,Phone,North,892,595.82
2022-01-10,Monitor,South,2680,1933.15
2022-01-10,Phone,Central,662,404.64
2022-01-11,Mouse,North,1314,783.03
2022-01-11,Tablet,South,4712,2566.19
2022-01-11,Phone,North,1812,1533.5
2022-01-11,Phone,West,2792,1424.34
2022-01-11,Laptop,South,1635,1249.99
2022-01-11,Keyboard,East,996,725.75
2022-01-11,Monitor,South,2837,2198.58
2022-01-11,Laptop,North,2187,1813.41
2022-01-11,Laptop,North,1300,1072.15
2022-01-11,Monitor,Central,2921,2263.0
2022-01-11,Headphones,West,1439,739.63
2022-01-11,Monitor,North,4031,2770.71
2022-01-11,Laptop,Central,928,547.94
2022-01-11,Monitor,West,4575,3075.66
2022-01-11,Headphones,West,2022,1216.03
2022-01-11,Phone,Central,3092,1663.4
2022-01-11,Monitor,South,2023,1105.73
2022-01-11,Keyboard,East,3674,2643.22
2022-01-11,Tablet,West,246,171.13
2022-01-11,Headphones,West,4004,2085.89
2022-01-11,Mouse,West,4592,2793.9
2022-01-11,Phone,North,3050,1978.07
2022-01-11,Tablet,Central,1820,1309.27
2022-01-11,Headphones,East,3275,1793.75
2022-01-11,Keyboard,North,3458,2046.38
2022-01-11,Phone,West,1693,1288.1
2022-01-11,Monitor,South,3150,2362.57
2022-01-11,Tablet,North,734,381.63
2022-01-11,Mouse,South,4209,2511.94
2022-01-11,Mouse,North,1965,1639.32
2022-01-11,Laptop,Central,3414,2120.94
2022-01-11,Tablet,West,4249,2430.22
2022-01-11,Headphones,West,1587,1170.77
2022-01-11,Monitor,Central,1930,1570.79
2022-01-11,Headphones,Central,4833,2725.32
2022-01-11,Mouse,Central,1872,1196.48
2022-01-11,Keyboard,North,3257,2054.95
2022-01-11,Headphones,North,3186,2272.63
2022-01-11,Phone,North,1974,1491.08
2022-01-11,Headphones,West,2047,1346.46
2022-01-11,Mouse,North,224,132.04
2022-01-11,Mouse,South,4642,3661.62
2022-01-11,Laptop,East,968,671.93
2022-01-11,Keyboard,Central,427,350.92
2022-01-11,Phone,West,2275,1468.81
2022-01-11,Phone,Central,2508,1709.36
2022-01-11,Headphones,Central,2874,2144.22
2022-01-11,Phone,South,2125,1774.68
2022-01-11,Phone,North,442,325.32
2022-01-11,Headphones,North,1226,901.67
2022-01-11,Headphones,South,3011,1825.54
2022-01-11,Mouse,East,2910,1962.11
2022-01-11,Headphones,Central,3285,2603.37
2022-01-11,Mouse,South,1659,1169.44
2022-01-11,Laptop,East,1528,1270.78
2022-01-11,Tablet,South,2307,1941.42
2022-01-11,Laptop,East,4843,3684.74
2022-01-11,Monitor,Central,4360,3696.34
2022-01-11,Keyboard,East,309,257.91
2022-01-11,Phone,North,778,589.7
2022-01-11,Tablet,Central,3794,2156.27
2022-01-11,Keyboard,East,1666,1360.52
2022-01-11,Mouse,East,4051,2597.07
2022-01-11,Tablet,West,3235,2533.45
2022-01-11,Keyboard,South,3791,2829.35
2022-01-11,Mouse,Central,2629,1697.37
2022-01-11,Keyboard,South,2267,1225.64
2022-01-11,Headphones,North,1813,1418.92
2022-01-11,Tablet,South,3103,2604.22
2022-01-11,Monitor,West,1559,833.05
2022-01-11,Keyboard,Central,3000,2471.71
2022-01-11,Headphones,West,3086,1943.1
2022-01-11,Tablet,North,2098,1520.25
2022-01-11,Laptop,West,1221,958.52
2022-01-11,Mouse,West,1433,1016.14
2022-01-11,Phone,South,1334,966.82
2022-01-11,Mouse,North,3748,2587.73
2022-01-11,Monitor,East,3574,2937.25
2022-01-11,Mouse,West,2424,1436.56
2022-01-11,Keyboard,West,3601,2805.27
2022-01-11,Headphones,East,1626,831.5
2022-01-11,Laptop,Central,1878,1109.34
2022-01-11,Keyboard,Central,2588,1403.87
2022-01-11,Tablet,South,4138,3250.12
2022-01-11,Monitor,Central,2743,1803.09
2022-01-11,Tablet,West,1849,1154.36
2022-01-11,Monitor,South,4600,3014.49
2022-01-11,Headphones,East,1634,1356.07
2022-01-11,Keyboard,South,565,319.35
2022-01-11,Laptop,Central,3638,2545.18
2022-01-12,Phone,North,1761,1386.81
2022-01-12,Keyboard,East,2786,1544.8
2022-01-12,Laptop,West,3079,1917.76
2022-01-12,Keyboard,West,2958,2277.65
2022-01-12,Laptop,West,2209,1536.28
2022-01-12,Keyboard,South,4623,2321.82
2022-01-12,Keyboard,North,4694,2381.43
2022-01-12,Tablet,North,3487,2689.42
2022-01-12,Laptop,Central,2538,1735.99
2022-01-12,Mouse,West,4888,4039.91
2022-01-12,Tablet,West,604,454.55
2022-01-12,Phone,North,2278,1393.92
2022-01-12,Headphones,West,4188,3298.69
2022-01-12,Keyboard,South,4027,3227.96
2022-01-12,Mouse,South,2917,1585.42
2022-01-12,Phone,North,2570,1762.85
2022-01-12,Laptop,East,3414,2203.29
2022-01-12,Headphones,West,4934,2850.72
2022-01-12,Headphones,South,2204,1744.96
2022-01-12,Laptop,East,1764,902.41
2022-01-12,Tablet,North,3545,2779.12
2022-01-12,Monitor,North,2991,2227.69
2022-01-12,Phone,Central,1138,858.13
2022-01-12,Monitor,West,368,275.08
2022-01-12,Mouse,East,4282,3140.01
2022-01-12,Tablet,Central,3794,2555.93
2022-01-12,Keyboard,North,4737,3283.5
2022-01-12,Phone,East,2759,1812.29
2022-01-12,Keyboard,South,4999,4186.62
2022-01-12,Mouse,East,316,170.5
2022-01-12,Mouse,East,3000,1768.23
2022-01-12,Tablet,South,3358,2033.59
2022-01-12,Monitor,East,2710,1523.18
2022-01-12,Mouse,North,2730,2251.98
2022-01-12,Mouse,West,3324,2335.54
2022-01-12,Tablet,West,4280,2140.02
2022-01-12,Laptop,East,2249,1294.73
2022-01-12,Mouse,North,967,588.54
2022-01-12,Mouse,West,4108,2625.26
2022-01-12,Laptop,South,2038,1164.67
2022-01-12,Headphones,East,2811,1447.21
2022-01-12,Phone,North,226,148.73
2022-01-12,Laptop,South,2354,1682.33
2022-01-12,Monitor,North,690,487.18
2022-01-12,Tablet,East,2950,2453.89
2022-01-12,Keyboard,West,253,179.41
2022-01-12,Headphones,South,2285,1676.0
2022-01-12,Mouse,South,4925,4134.71
2022-01-12,Laptop,Central,3407,2334.92
2022-01-12,Tablet,West,2483,2104.56
2022-01-12,Headphones,West,4767,3689.97
2022-01-12,Phone,South,1938,1391.72
2022-01-12,Laptop,East,3701,2168.21
2022-01-12,Tablet,West,2547,1623.98
2022-01-12,Phone,South,4991,3796.52
2022-01-12,Mouse,South,4224,2564.46
2022-01-12,Monitor,Central,2969,2512.54
2022-01-12,Mouse,South,765,432.61
2022-01-12,Keyboard,East,1686,1006.3
2022-01-12,Laptop,East,1967,1466.32
2022-01-12,Tablet,Central,4489,2561.01
2022-01-12,Laptop,North,535,283.29
2022-01-12,Laptop,West,781,628.64
2022-01-12,Laptop,Central,2874,1624.58
2022-01-12,Keyboard,North,1642,1298.6
2022-01-12,Headphones,North,4938,2714.83
2022-01-12,Headphones,Central,3790,2020.76
2022-01-12,Headphones,East,3802,3014.59
2022-01-12,Headphones,East,2943,1935.37
2022-01-12,Tablet,West,1344,727.14
2022-01-12,Phone,South,4280,2523.56
2022-01-12,Mouse,North,3254,1989.44
2022-01-12,Headphones,North,1071,831.8
2022-01-12,Keyboard,South,2352,1505.35
2022-01-12,Mouse,North,1759,1132.68
2022-01-12,Mouse,South,3778,2907.19
2022-01-12,Tablet,East,3138,1835.51
2022-01-12,Monitor,Central,2073,1227.33
2022-01-12,Monitor,West,3454,2733.19
2022-01-12,Laptop,South,2974,2510.75
2022-01-12,Headphones,North,4880,3855.77
2022-01-12,Mouse,North,4448,2458.77
2022-01-12,Keyboard,North,2423,1491.9
2022-01-12,Phone,West,2887,2206.48
2022-01-12,Phone,North,3216,2081.34
2022-01-12,Tablet,East,372,315.15
2022-01-12,Monitor,South,1117,744.65
2022-01-12,Tablet,Central,4259,2211.25
2022-01-12,Headphones,East,2150,1144.04
2022-01-12,Phone,Central,3108,2472.42
2022-01-12,Mouse,Central,2717,2187.69
2022-01-12,Mouse,East,1396,911.33
2022-01-12,Keyboard,North,3072,2126.53
2022-01-12,Keyboard,North,4012,2541.42
2022-01-12,Laptop,West,1144,839.22
2022-01-12,Monitor,West,2387,1915.45
2022-01-13,Phone,South,3824,2821.92
2022-01-13,Keyboard,East,530,353.91
2022-01-13,Headphones,East,4181,2543.11
2022-01-13,Keyboard,Central,2811,1901.23
2022-01-13,Mouse,South,1685,1190.97
2022-01-13,Headphones,East,4860,3123.78
2022-01-13,Mouse,Central,3065,2126.62
2022-01-13,Keyboard,North,3037,1778.34
2022-01-13,Monitor,East,341,265.17
2022-01-13,Phone,East,2044,1269.2
2022-01-13,Monitor,South,2385,1821.98
2022-01-13,Tablet,East,3637,2147.7
2022-01-13,Keyboard,West,487,290.66
2022-01-13,Headphones,Central,3327,2247.38
2022-01-13,Mouse,West,845,528.56
2022-01-13,Mouse,South,956,624.55
2022-01-13,Phone,West,1767,1151.75
2022-01-13,Headphones,North,778,629.79
2022-01-13,Headphones,North,1172,728.85
2022-01-13,Laptop,Central,2330,1425.41
2022-01-13,Phone,West,2036,1423.38
2022-01-13,Headphones,East,3080,1883.55
2022-01-13,Phone,West,3667,2827.34
2022-01-13,Tablet,Central,4517,3626.07
2022-01-13,Monitor,North,4121,3417.05
2022-01-13,Laptop,West,807,546.02
2022-01-13,Laptop,East,4231,2830.91
2022-01-13,Phone,East,2875,1997.84
2022-01-13,Monitor,North,1530,902.7
2022-01-13,Tablet,East,4729,2875.36
2022-01-13,Headphones,South,3954,2722.56
2022-01-13,Tablet,North,1670,1396.02
2022-01-13,Keyboard,North,3341,2053.68
2022-01-13,Headphones,North,3280,2531.77
2022-01-13,Keyboard,West,259,175.95
2022-01-13,Phone,East,680,576.27
2022-01-13,Headphones,North,3154,2313.7
2022-01-13,Mouse,South,1969,1269.77
2022-01-13,Laptop,East,2944,1678.12
2022-01-13,Monitor,East,3065,1864.38
2022-01-13,Monitor,North,2869,2034.02
2022-01-13,Laptop,South,2332,1846.53
2022-01-13,Mouse,Central,4413,2779.12
2022-01-13,Phone,South,3684,2152.57
2022-01-13,Headphones,South,2508,1968.77
2022-01-13,Headphones,West,4838,3832.29
2022-01-13,Headphones,East,922,552.65
2022-01-13,Tablet,West,3406,2237.88
2022-01-13,Laptop,Central,3025,2262.83
2022-01-13,Tablet,North,1572,1264.6
2022-01-13,Phone,Central,4742,3994.6
2022-01-13,Monitor,South,1788,1078.49
2022-01-13,Keyboard,East,2130,1306.08
2022-01-13,Headphones,South,310,217.6
2022-01-13,Laptop,West,1824,1047.74
2022-01-13,Phone,West,1883,1137.64
2022-01-13,Mouse,East,2151,1671.29
2022-01-13,Phone,East,2613,2217.51
2022-01-13,Keyboard,West,850,524.35
2022-01-13,Keyboard,North,4303,2996.33
2022-01-13,Phone,West,2720,1791.55
2022-01-13,Mouse,South,2043,1043.04
2022-01-13,Phone,North,3165,2409.8
2022-01-13,Mouse,Central,944,715.25
2022-01-13,Laptop,South,259,188.92
2022-01-13,Phone,South,4676,3450.66
2022-01-13,Monitor,North,2325,1729.42
2022-01-13,Headphones,West,103,72.47
2022-01-13,Headphones,North,2706,1769.52
2022-01-13,Monitor,Central,4111,2153.94
2022-01-13,Laptop,East,1124,580.08
2022-01-13,Mouse,South,164,130.7
2022-01-13,Laptop,Central,907,758.03
2022-01-13,Phone,North,1737,1098.6
2022-01-13,Laptop,West,2211,1387.45
2022-01-13,Mouse,South,1101,715.26
2022-01-13,Phone,North,856,548.61
2022-01-13,Phone,East,2694,1961.87
2022-01-13,Tablet,East,1806,1028.9
2022-01-13,Laptop,East,4372,2650.27
2022-01-13,Tablet,Central,414,292.14
2022-01-13,Mouse,North,3547,2490.79
2022-01-13,Monitor,South,2877,1756.65
2022-01-13,Keyboard,East,4388,3018.1
2022-01-13,Monitor,South,1940,1207.95
2022-01-13,Tablet,Central,1253,1058.88
2022-01-13,Monitor,Central,3452,1850.06
2022-01-13,Keyboard,East,2788,1763.97
2022-01-13,Laptop,West,2215,1497.68
2022-01-13,Keyboard,Central,520,261.14
2022-01-14,Mouse,West,4365,2225.62
2022-01-14,Phone,East,1148,769.92
2022-01-14,Headphones,South,3681,2915.5
2022-01-14,Keyboard,South,676,351.06
2022-01-14,Headphones,Central,4779,2532.41
2022-01-14,Mouse,East,461,256.87
2022-01-14,Headphones,Central,4836,3451.1
2022-01-14,Mouse,South,1952,1067.96
2022-01-14,Monitor,North,1350,766.4
2022-01-14,Monitor,South,4411,3587.27
2022-01-14,Keyboard,West,4936,3188.31
2022-01-14,Tablet,North,4127,2152.9
2022-01-14,Tablet,West,755,594.56
2022-01-14,Mouse,East,4846,3541.83
2022-01-14,Phone,Central,1267,1022.77
2022-01-14,Monitor,West,3712,3141.92
2022-01-14,Tablet,West,872,691.85
2022-01-14,Phone,West,1482,901.28
2022-01-14,Keyboard,East,104,82.98
2022-01-14,Tablet,East,1806,1372.15
2022-01-14,Mouse,South,1502,1084.61
2022-01-14,Mouse,East,799,534.89
2022-01-14,Laptop,West,4953,2884.65
2022-01-14,Keyboard,North,4442,2865.93
2022-01-14,Laptop,West,2698,1790.69
2022-01-14,Mouse,West,417,273.06
2022-01-14,Phone,East,4307,3140.55
2022-01-14,Phone,Central,2513,1481.67
